X,Y,crash_datetime,crash_month
-93.6787081183042,42.0205980959019,2021/11/15 17:13:00+00,11
-93.6420342224367,42.0226554381869,2021/11/16 18:27:00+00,11
-93.6798571452132,42.0309488401144,2021/11/18 12:05:00+00,11
-93.6173431642309,42.0511885588438,2021/12/20 21:10:00+00,12
-93.6203292990885,42.0302052136085,2021/12/21 16:04:00+00,12
-93.6676105308409,42.0196904700845,2021/06/11 17:44:00+00,6
-93.6100288252931,42.0053572117494,2021/03/19 12:55:00+00,3
-93.6588350375679,42.0237310864284,2021/09/14 10:54:00+00,9
-93.6203705413167,42.0332041758984,2021/09/14 14:34:00+00,9
-93.6322396450435,42.0130457446296,2021/09/16 17:00:00+00,9
-93.6097260473229,42.0229667065042,2021/09/17 15:58:00+00,9
-93.6589543278297,42.01188675342,2021/04/11 16:20:00+00,4
-93.6100939630802,42.0083830840517,2021/02/12 18:25:00+00,2
-93.6367895732159,42.0345192795671,2021/09/17 15:30:00+00,9
-93.6443239106702,42.0149509904253,2021/09/13 13:40:00+00,9
-93.613813426602,42.0083812681265,2021/09/15 18:25:00+00,9
-93.609271545444,42.025968309541,2021/09/17 14:00:00+00,9
-93.6266609898799,42.0266762712575,2021/12/11 02:00:00+00,12
-93.6319741160888,42.0033020692892,2021/12/09 05:19:00+00,12
-93.6419869060332,42.0227547751372,2021/02/18 15:34:00+00,2
-93.6393787838595,41.9975238551057,2021/12/10 00:51:00+00,12
-93.6495360913431,42.0227393230337,2021/12/16 17:09:00+00,12
-93.6422285860998,42.0215645555004,2021/10/21 08:22:00+00,10
-93.6102599759828,42.0143805942356,2021/11/26 13:15:00+00,11
-93.6543293626258,42.0260715478784,2021/09/15 15:10:00+00,9
-93.5964469685642,42.0082926873627,2021/11/26 18:40:00+00,11
-93.5930085669645,42.0060498441676,2021/11/26 19:14:00+00,11
-93.644661342609,42.0304223860305,2021/11/10 16:14:00+00,11
-93.6089783289164,42.0344810709169,2021/11/04 13:24:00+00,11
-93.6540226862987,42.0067541822764,2021/11/04 22:42:00+00,11
-93.6786681286845,42.0225167311146,2021/11/06 15:58:00+00,11
-93.571199434069,42.0235701917077,2021/11/02 05:16:00+00,11
-93.6282339726765,42.0355301291944,2021/11/08 15:29:00+00,11
-93.6616274241608,42.0227693347174,2021/11/08 18:18:00+00,11
-93.639409112415,42.0053774463651,2021/07/15 16:52:00+00,7
-93.6100263302138,42.0050960334581,2021/07/27 17:18:00+00,7
-93.6473543157763,42.0600837657317,2021/10/05 08:04:00+00,10
-93.6556373402981,42.0322786101007,2021/08/11 18:21:00+00,8
-93.6747552137619,42.016865660926,2021/07/19 14:40:00+00,7
-93.6100363447741,42.0010880394419,2021/06/22 08:07:00+00,6
-93.6446975151152,42.0316110486157,2021/09/23 07:45:00+00,9
-93.612593702838,42.0083787773742,2021/08/17 17:23:00+00,8
-93.6137736628511,42.0268539870986,2021/10/30 17:18:00+00,10
-93.6322839239027,42.0162968784527,2021/06/25 11:44:00+00,6
-93.6442886548701,42.0126545089936,2021/10/16 11:50:00+00,10
-93.5709095881608,42.030326567285,2021/07/04 17:28:00+00,7
-93.5814345307122,42.0147373778119,2021/09/19 02:32:00+00,9
-93.6107141004448,42.0391192310941,2021/10/12 16:09:00+00,10
-93.6102060984184,41.9923146908206,2021/09/22 07:43:00+00,9
-93.6377930657249,42.034594766723,2021/09/30 12:15:00+00,9
-93.6104229400593,42.0251065675169,2021/10/19 16:13:00+00,10
-93.6783037459703,42.012098279357,2021/12/09 06:32:00+00,12
-93.6487497165652,42.0214288108613,2021/12/10 01:30:00+00,12
-93.654250852328,42.0231268480278,2021/12/11 03:37:00+00,12
-93.6102922051728,42.0114352669066,2021/12/13 16:35:00+00,12
-93.6101622498716,42.0016277669432,2021/12/19 12:31:00+00,12
-93.6107239239896,42.0048041127217,2021/12/21 07:31:00+00,12
-93.6103897201573,42.0140556670916,2021/12/27 11:20:00+00,12
-93.609835989812,42.0332065921254,2021/12/21 14:35:00+00,12
-93.6205916094684,42.0459922815595,2021/12/24 10:23:00+00,12
-93.6105384131173,42.0296002321187,2021/12/21 12:03:00+00,12
-93.6338434037745,42.0115778323472,2021/12/16 13:07:00+00,12
-93.6423600968038,42.0502226668318,2021/12/18 19:51:00+00,12
-93.6750859583191,42.0321478536967,2021/12/27 11:19:00+00,12
-93.6114704977238,42.0083667529487,2021/12/27 21:35:00+00,12
-93.6175076859082,42.0045246416209,2021/12/28 15:15:00+00,12
-93.6448489657178,42.0119308355841,2021/12/30 04:20:00+00,12
-93.6447166730587,42.0119856182383,2021/12/30 04:15:00+00,12
-93.6334825490344,42.0032036886501,2021/12/31 13:00:00+00,12
-93.6350672746459,42.0156330386856,2021/08/20 15:40:00+00,8
-93.631107324958,42.0035680296613,2021/12/31 12:44:00+00,12
-93.5711316076994,42.0294878514217,2021/12/31 12:41:00+00,12
-93.6225036090622,42.0041824262057,2021/12/31 13:20:00+00,12
-93.649316612724,42.0118516105462,2021/12/31 13:34:00+00,12
-93.6588553704124,42.0069787301168,2021/12/31 12:56:00+00,12
-93.6588290826409,42.0067717293467,2021/12/31 14:00:00+00,12
-93.6186646412169,42.0478940579229,2021/12/31 02:15:00+00,12
-93.6412560896448,42.058199613702,2021/12/31 14:41:00+00,12
-93.6089845550621,42.0174135817978,2021/12/31 15:41:00+00,12
-93.675225430432,42.0202133406877,2021/12/31 15:22:00+00,12
-93.6123821058482,42.0429651465791,2021/12/31 20:10:00+00,12
-93.6339151533274,42.0090736032895,2021/11/30 18:29:00+00,11
-93.6589545137481,42.0119047655242,2021/12/01 16:07:00+00,12
-93.6389047250188,42.0454684914059,2021/12/02 17:38:00+00,12
-93.6394975269134,42.0069711217437,2021/12/12 08:28:00+00,12
-93.6427924920546,42.0343777393101,2021/12/18 11:09:00+00,12
-93.6231329412756,42.0228856988773,2021/12/16 14:36:00+00,12
-93.6495723260886,42.0227391179791,2021/12/16 22:03:00+00,12
-93.61018419902,42.0077161159563,2021/12/17 19:27:00+00,12
-93.6332518041458,42.0225511151893,2021/12/27 13:45:00+00,12
-93.6398378189253,42.0083922675907,2021/12/28 09:51:00+00,12
-93.6459499509386,42.0300278591554,2021/11/05 08:56:00+00,11
-93.6202504388538,42.0332768774655,2021/12/02 16:02:00+00,12
-93.6257220449609,42.0294734294591,2021/12/01 15:44:00+00,12
-93.6346150809441,42.0345313232054,2021/09/30 07:33:00+00,9
-93.6663759316704,42.0344774104691,2021/09/19 19:20:00+00,9
-93.6787013397216,42.0176890136512,2021/10/01 17:18:00+00,10
-93.581311834543,42.0171787860824,2021/11/03 11:51:00+00,11
-93.5814207343968,42.0344348381716,2021/11/18 22:00:00+00,11
-93.6482324435907,42.0049857076904,2021/11/27 18:40:00+00,11
-93.633278105546,42.0227671278541,2021/11/29 11:26:00+00,11
-93.6393787838595,41.9975238551057,2021/12/02 11:23:00+00,12
-93.6395702584606,42.0226691940098,2021/12/04 21:07:00+00,12
-93.6206944892445,42.0193142927028,2021/12/05 17:56:00+00,12
-93.6206670602926,42.0512606969767,2021/11/24 08:52:00+00,11
-93.5930104906805,42.0062569861848,2021/11/02 08:00:00+00,11
-93.6283616164689,42.022731102013,2021/12/10 23:51:00+00,12
-93.5860113956775,42.0041583643864,2021/08/05 02:35:00+00,8
-93.6347842081684,42.0345303879553,2021/12/09 07:50:00+00,12
-93.6103495520085,42.0174333514757,2021/12/10 19:36:00+00,12
-93.5866809037944,42.0073703037546,2021/12/10 22:07:00+00,12
-93.6120696707866,42.0041034362594,2021/12/11 15:03:00+00,12
-93.6388326722903,42.0563667924486,2021/12/14 20:38:00+00,12
-93.6395619886708,42.0097898268106,2021/11/18 23:48:00+00,11
-93.6559258492358,42.0227390124348,2020/01/13 12:40:00+00,1
-93.6693280933795,42.0084042286183,2021/01/15 06:05:00+00,1
-93.6334241177535,42.022874401059,2021/12/31 13:08:00+00,12
-93.6373715398756,42.02384327217,2021/12/31 11:00:00+00,12
-93.6334231344423,42.0227753341759,2021/12/31 15:11:00+00,12
-93.600480584657,41.9864756392338,2021/08/01 04:30:00+00,7
-93.6764678821215,42.0120820936579,2021/12/18 16:56:00+00,12
-93.6373680484326,42.0029299952877,2021/11/17 23:05:00+00,11
-93.6191478605219,42.0043086546816,2021/08/18 16:47:00+00,8
-93.6342557700213,42.0032444519322,2021/08/18 05:00:00+00,8
-93.6169050877009,42.0258915094866,2021/12/16 14:05:00+00,12
-93.610108360062,42.0010426236475,2021/12/29 16:10:00+00,12
-93.620431642339,42.0456959305904,2021/12/30 14:36:00+00,12
-93.6324311327763,42.0506470766605,2021/11/23 08:50:00+00,11
-93.6457890861426,42.0033872983364,2021/12/09 05:14:00+00,12
-93.6103131477731,42.0174155318725,2021/12/24 17:34:00+00,12
-93.6964511839951,42.0283185088407,2021/11/12 09:09:00+00,11
-93.633278105546,42.0227671278541,2021/11/12 22:40:00+00,11
-93.6374809889306,42.0227078362647,2021/12/05 17:14:00+00,12
-93.6444259880695,42.022669054554,2021/12/06 17:45:00+00,12
-93.6449465553922,42.0454887384396,2021/12/07 17:31:00+00,12
-93.6101903098629,42.0083555521295,2021/12/08 14:49:00+00,12
-93.6086239987035,42.0049323518271,2021/12/09 05:17:00+00,12
-93.6364271579295,42.0345212897007,2021/12/09 08:38:00+00,12
-93.6462998488926,42.0228296435537,2021/12/09 09:05:00+00,12
-93.6102176259155,41.9935215172047,2021/12/09 07:45:00+00,12
-93.6786951498602,42.013699137063,2021/11/10 16:46:00+00,11
-93.6103505650253,42.0188023470213,2021/11/11 12:40:00+00,11
-93.630230384004,42.049281183191,2021/11/11 15:01:00+00,11
-93.5589872799276,42.034582311577,2021/12/15 00:01:00+00,12
-93.6102993283681,42.0134436994803,2021/11/20 13:45:00+00,11
-93.6284330472245,42.0091307672546,2021/01/30 19:27:00+00,1
-93.6394986913941,42.0227596584905,2021/11/22 16:02:00+00,11
-93.644997965687,42.0314562491318,2021/01/26 06:14:00+00,1
-93.6429115385122,42.0090235679122,2020/05/19 11:35:00+00,5
-93.5863958064637,42.0065701725372,2020/01/04 11:00:00+00,1
-93.6736415828468,42.0120536822794,2020/02/27 14:30:00+00,2
-93.6479302325448,42.0228024386214,2020/03/12 11:47:00+00,3
-93.6448614309489,42.0454351775354,2020/02/26 18:35:00+00,2
-93.6206630049936,42.0558090156052,2020/02/12 14:49:00+00,2
-93.6202221481264,42.0229104708174,2020/07/26 16:41:00+00,7
-93.6041945924816,42.0345243656254,2020/07/16 00:10:00+00,7
-93.6469942415108,42.0114954540498,2020/01/19 11:08:00+00,1
-93.6352439800617,42.0564317446743,2020/01/15 17:46:00+00,1
-93.5813834880532,42.0223932373398,2020/01/15 05:07:00+00,1
-93.6464193544638,42.0227028785931,2020/01/24 19:02:00+00,1
-93.6202221481264,42.0229104708174,2020/01/27 10:32:00+00,1
-93.6123535442993,42.0387322207792,2020/01/16 22:30:00+00,1
-93.6380170415952,42.0581906464628,2020/01/24 08:44:00+00,1
-93.6500304738837,42.0226554651707,2020/01/03 21:22:00+00,1
-93.6841854007507,42.0245104530322,2020/03/19 00:53:00+00,3
-93.6449399791677,42.0508116358508,2020/03/14 02:16:00+00,3
-93.6204119643096,42.0362211487477,2020/01/29 08:29:00+00,1
-93.6322847268006,42.016377933285,2020/01/24 17:18:00+00,1
-93.6798580923006,42.0299040743632,2020/01/15 09:15:00+00,1
-93.620580808598,42.0510900392813,2020/04/07 15:05:00+00,4
-93.6100613788567,42.007500610336,2020/01/07 14:47:00+00,1
-93.6591498057573,42.0226304779232,2020/01/03 14:55:00+00,1
-93.6632226570962,42.0344686549916,2020/02/26 09:51:00+00,2
-93.5706443215522,42.0330838970439,2020/04/12 15:55:00+00,4
-93.6100260464278,42.0025381584642,2020/10/13 17:08:00+00,10
-93.6137585517336,42.0265388379133,2020/10/15 14:12:00+00,10
-93.6162722647615,42.0229047262937,2020/09/10 11:26:00+00,9
-93.6202221481264,42.0229104708174,2020/09/19 13:12:00+00,9
-93.6100270787774,42.0026462322897,2020/09/11 20:10:00+00,9
-93.6204450096075,42.0421022476122,2020/06/24 12:51:00+00,6
-93.6392941482793,42.0083682770026,2020/05/29 23:29:00+00,5
-93.6786044340662,42.0097097574693,2020/02/03 17:33:00+00,2
-93.6104729622183,42.0265473531694,2020/05/21 14:40:00+00,5
-93.6103655125148,42.0228912552346,2020/05/12 21:06:00+00,5
-93.6121169464566,42.0216300140338,2020/02/09 13:24:00+00,2
-93.6202221481264,42.0229104708174,2020/02/07 18:25:00+00,2
-93.5704641629564,42.0345528630919,2020/04/12 16:26:00+00,4
-93.6590301397668,42.0227392438904,2020/11/08 13:42:00+00,11
-93.6251043741178,42.0083473555685,2020/08/16 18:11:00+00,8
-93.6103493797697,42.0174153392192,2020/01/09 18:21:00+00,1
-93.6515538938739,42.0227999393138,2020/01/03 21:25:00+00,1
-93.6787022843532,42.0098262645544,2020/01/08 15:39:00+00,1
-93.620424411645,42.038742916344,2020/01/09 07:23:00+00,1
-93.6892364711054,42.016860678239,2020/01/02 12:00:00+00,1
-93.6751245647261,42.0220963067721,2020/01/06 12:21:00+00,1
-93.604047497565,42.0228165991624,2020/01/07 16:35:00+00,1
-93.6105405677004,42.0298253848328,2020/01/11 14:21:00+00,1
-93.6102176259155,41.9935215172047,2020/01/10 07:17:00+00,1
-93.6168982045508,42.0201813771341,2020/01/10 17:06:00+00,1
-93.6163004221526,42.0320732627941,2020/01/11 15:57:00+00,1
-93.640002815715,42.07540903205,2020/01/13 17:34:00+00,1
-93.6393896853637,41.9974067084298,2020/01/14 07:20:00+00,1
-93.620420381796,42.0383286367583,2020/01/14 08:38:00+00,1
-93.6107079692915,42.0397407157942,2020/11/17 17:25:00+00,11
-93.6103788829858,42.0230262827979,2020/10/17 15:30:00+00,10
-93.6226517105852,42.0267971628269,2020/01/02 16:45:00+00,1
-93.6392939679301,42.008350264817,2020/01/02 19:19:00+00,1
-93.6103576474109,42.0182799274648,2020/01/03 13:05:00+00,1
-93.6159910303778,42.0062800715888,2020/01/05 04:26:00+00,1
-93.6237497858929,42.0192617040711,2020/11/13 16:42:00+00,11
-93.61715407185,42.0229089949904,2020/09/29 12:48:00+00,9
-93.6466010849676,42.0191802845275,2020/08/15 17:12:00+00,8
-93.6202221481264,42.0229104708174,2020/11/09 13:40:00+00,11
-93.6211291172448,42.058994802736,2020/01/06 07:06:00+00,1
-93.5697415049182,42.0415635569653,2020/03/12 22:02:00+00,3
-93.5686071923981,42.0349493598727,2020/02/14 18:09:00+00,2
-93.6787810017704,42.029721311546,2020/03/06 05:40:00+00,3
-93.6415213398874,42.0305120316332,2020/02/11 13:46:00+00,2
-93.6372835577442,42.0162422095347,2020/02/11 15:52:00+00,2
-93.6447626356443,42.0356636324246,2020/02/12 19:54:00+00,2
-93.6493323369047,42.024082454767,2020/02/12 20:24:00+00,2
-93.6309856884231,42.003478632309,2020/03/23 02:04:00+00,3
-93.6447101159342,42.0161196776449,2020/02/20 16:51:00+00,2
-93.6555875661716,42.0227319385107,2020/02/21 19:04:00+00,2
-93.6257114643438,42.0345531873744,2020/02/22 18:54:00+00,2
-93.6866052580184,42.0147779158865,2020/02/23 03:00:00+00,2
-93.6637777222424,42.0227929459828,2020/02/23 17:55:00+00,2
-93.6100939630802,42.0083830840517,2020/02/24 15:21:00+00,2
-93.6492449408115,42.0297390715233,2020/03/02 14:50:00+00,3
-93.5813864417617,42.0227174593734,2020/01/24 18:40:00+00,1
-93.6322839239027,42.0162968784527,2020/01/24 19:10:00+00,1
-93.5682096079233,42.0228645045334,2020/02/02 23:00:00+00,2
-93.6553262497606,42.0278671731746,2020/01/24 18:00:00+00,1
-93.670959845445,42.0154378504282,2020/02/02 22:44:00+00,2
-93.6394727938619,42.0020896818322,2020/02/03 11:14:00+00,2
-93.6515780503842,42.0227998021872,2020/02/29 22:23:00+00,2
-93.620622023236,42.0193146845428,2020/03/02 15:35:00+00,3
-93.6103180147002,42.0204507247408,2020/03/03 12:27:00+00,3
-93.6787046293211,42.0145907322791,2020/03/07 13:36:00+00,3
-93.6521398163262,42.0234000520073,2020/02/22 23:42:00+00,2
-93.6467390918399,42.0113437799147,2020/03/02 07:51:00+00,3
-93.6542919993826,42.0247838219827,2020/03/08 15:25:00+00,3
-93.6280179815863,42.0553096717981,2020/03/05 16:30:00+00,3
-93.6787313929071,42.0227865539903,2020/03/08 15:21:00+00,3
-93.6584140572843,42.0227337729809,2020/03/12 09:13:00+00,3
-93.6170069362828,42.0301780886269,2020/03/12 11:06:00+00,3
-93.6168762696443,42.0229104883307,2020/03/13 07:48:00+00,3
-93.6476233099237,42.00445775662,2020/01/10 17:45:00+00,1
-93.6392941482793,42.0083682770026,2020/01/12 17:56:00+00,1
-93.6519010238594,42.0272201925853,2020/01/14 18:40:00+00,1
-93.6390816570038,42.0269500359821,2020/01/22 21:45:00+00,1
-93.633408343471,42.0261528799399,2020/02/25 19:09:00+00,2
-93.6202221481264,42.0229104708174,2020/01/11 18:15:00+00,1
-93.6467826146872,42.0227908979418,2020/01/12 21:09:00+00,1
-93.5950369517368,42.0060123276292,2020/01/12 21:22:00+00,1
-93.6786540504706,42.0121052153384,2020/01/15 06:11:00+00,1
-93.6754725172487,42.0321455794173,2020/02/27 08:26:00+00,2
-93.613417020858,42.0173989864383,2020/03/05 17:45:00+00,3
-93.6103433564484,42.021837603369,2020/03/06 12:53:00+00,3
-93.6394984206472,42.0227326402811,2020/03/06 13:01:00+00,3
-93.6333390332861,42.0228208311265,2020/03/06 15:14:00+00,3
-93.6099990510516,42.0174081949262,2020/03/06 15:24:00+00,3
-93.6099972720436,42.0083745913212,2020/04/23 17:29:00+00,4
-93.5642847452511,42.0229559194325,2020/04/29 18:55:00+00,4
-93.6401567279807,42.0245392914598,2020/02/29 18:43:00+00,2
-93.6649935344928,42.0119600040248,2020/01/18 13:55:00+00,1
-93.664425860648,42.0119542847761,2020/02/19 08:20:00+00,2
-93.6927165615813,42.0281429648142,2020/04/15 12:20:00+00,4
-93.651671744597,42.0118652837027,2020/02/21 16:14:00+00,2
-93.6204296680969,42.0392832809753,2020/02/11 16:35:00+00,2
-93.6334644848976,42.0111205879315,2020/02/12 19:00:00+00,2
-93.6200811029668,42.0083926143362,2020/02/12 19:22:00+00,2
-93.6584623701885,42.0227334958356,2020/02/12 21:33:00+00,2
-93.6100634440403,42.007716757796,2020/02/14 20:43:00+00,2
-93.639247108417,42.0084946313044,2020/02/15 18:05:00+00,2
-93.6392941482793,42.0083682770026,2020/02/15 19:55:00+00,2
-93.6442886548701,42.0126545089936,2020/02/13 14:46:00+00,2
-93.6103655125148,42.0228912552346,2020/03/03 13:19:00+00,3
-93.6168762696443,42.0229104883307,2020/03/03 14:22:00+00,3
-93.6103969052834,42.023647640768,2020/03/04 08:55:00+00,3
-93.6327350288246,42.0228151557264,2020/03/08 15:00:00+00,3
-93.5865680129854,42.0095414723103,2020/03/16 19:24:00+00,3
-93.6223479370348,42.0228989644427,2020/02/14 12:00:00+00,2
-93.6180962707505,42.0229129317195,2020/02/07 19:53:00+00,2
-93.6743421907789,42.0120675816406,2020/02/20 15:27:00+00,2
-93.6100225446392,42.0046997629241,2020/01/31 12:00:00+00,1
-93.6838540329465,42.0127498467572,2020/02/10 07:55:00+00,2
-93.6787332128409,42.0229576679615,2020/02/13 08:01:00+00,2
-93.6827683294604,42.0354438400792,2020/02/14 07:00:00+00,2
-93.6103405141181,42.0215404013585,2020/02/15 12:05:00+00,2
-93.6892364711054,42.016860678239,2020/04/29 19:00:00+00,4
-93.6713054069239,42.0345117305677,2020/05/05 15:00:00+00,5
-93.6100634440403,42.007716757796,2020/05/08 12:07:00+00,5
-93.6202070063387,42.0225953224713,2020/05/08 16:40:00+00,5
-93.6100268206895,42.0026192138335,2020/04/24 14:16:00+00,4
-93.6107059081657,42.0382636521509,2020/04/27 14:20:00+00,4
-93.6227998769017,42.0345510099787,2020/04/14 15:22:00+00,4
-93.6168469117984,42.0236221656028,2020/02/17 13:46:00+00,2
-93.6654214836276,42.0344739413487,2020/02/19 18:15:00+00,2
-93.6394210142008,42.0162123092693,2020/02/21 13:41:00+00,2
-93.6103420644748,42.021702511548,2020/04/06 09:49:00+00,4
-93.6090729549684,42.0228801081234,2020/04/30 12:31:00+00,4
-93.5694241221536,42.0330809504673,2020/03/22 15:52:00+00,3
-93.6203885212901,42.0511991572298,2020/03/11 16:02:00+00,3
-93.6103185314456,42.0205047614817,2020/03/18 14:10:00+00,3
-93.6103170673374,42.0203516573812,2020/05/12 12:27:00+00,5
-93.6204426438941,42.0418590836551,2020/05/12 14:44:00+00,5
-93.6100270787774,42.0026462322897,2020/03/23 16:35:00+00,3
-93.6103493797697,42.0174153392192,2020/03/26 11:26:00+00,3
-93.6877637195266,42.0359814274058,2020/05/11 14:21:00+00,5
-93.6102863276663,42.0120837729951,2020/02/14 18:55:00+00,2
-93.6485380711181,42.0184308173234,2020/02/22 14:34:00+00,2
-93.659173326168,42.02373815074,2020/02/23 02:15:00+00,2
-93.6100939630802,42.0083830840517,2020/02/25 14:20:00+00,2
-93.5864999369773,42.0073892417408,2020/02/27 08:12:00+00,2
-93.650144007922,42.0219433030156,2020/02/27 19:34:00+00,2
-93.6706529692667,42.0345065381549,2020/02/28 12:25:00+00,2
-93.6102871025175,42.0121648282252,2020/02/28 13:22:00+00,2
-93.6202219725403,42.0216495510089,2020/02/28 16:35:00+00,2
-93.6120453554586,42.0229813825345,2020/02/29 15:45:00+00,2
-93.6471932756706,42.0227885831689,2020/04/23 18:32:00+00,4
-93.6070555230077,42.0215848416069,2020/03/10 07:55:00+00,3
-93.6788580894524,42.0278835182796,2020/03/20 13:36:00+00,3
-93.610383448486,42.023503607104,2020/03/23 07:40:00+00,3
-93.6201375996782,42.0229109276434,2020/03/24 17:47:00+00,3
-93.6394176798384,42.0062330255417,2020/01/31 16:24:00+00,1
-93.6205872083468,42.0517474814705,2020/05/14 17:28:00+00,5
-93.6431949143157,42.0227660253816,2020/05/20 23:44:00+00,5
-93.6609798669556,42.006894463567,2020/05/21 16:14:00+00,5
-93.6103162047882,42.0152089015833,2020/05/22 13:38:00+00,5
-93.6168878256498,42.0228563867652,2020/05/22 16:07:00+00,5
-93.627620277949,42.0345517720734,2020/06/08 15:38:00+00,6
-93.6121291266434,42.0228998766195,2020/06/08 16:20:00+00,6
-93.6226517105852,42.0267971628269,2020/04/15 18:30:00+00,4
-93.6169265706194,42.0268641036949,2020/03/04 17:31:00+00,3
-93.5866887719343,42.0095408551648,2020/04/29 07:50:00+00,4
-93.6103316632488,42.0193518491271,2020/05/01 12:42:00+00,5
-93.6714126674382,42.0228926442892,2020/05/04 09:19:00+00,5
-93.6141825705971,42.0492510980093,2020/01/13 19:23:00+00,1
-93.6630073356755,42.0230495824352,2020/02/07 23:45:00+00,2
-93.6761240115466,42.0081212221847,2020/05/22 18:18:00+00,5
-93.6271912331495,42.0498922627268,2020/04/23 12:43:00+00,4
-93.6103492731738,42.0186672551288,2020/06/03 15:54:00+00,6
-93.6112076325315,42.0010908154599,2020/06/03 17:12:00+00,6
-93.6204274800637,42.0229093611238,2020/04/17 15:34:00+00,4
-93.5866166423889,42.0082622860957,2020/06/04 11:15:00+00,6
-93.620622023236,42.0193146845428,2020/06/04 19:53:00+00,6
-93.6333390332861,42.0228208311265,2020/06/05 22:21:00+00,6
-93.6103552359781,42.0180277559068,2020/06/07 13:28:00+00,6
-93.6555875661716,42.0227319385107,2020/06/15 14:54:00+00,6
-93.6732490320972,42.0229269205849,2020/06/09 06:45:00+00,6
-93.6141675356471,42.0251046052337,2020/06/12 15:05:00+00,6
-93.6787425043279,42.0238312497336,2020/06/17 23:56:00+00,6
-93.6408651451136,42.0084766025018,2020/02/22 11:21:00+00,2
-93.6743622289127,42.0345388437967,2020/03/31 02:00:00+00,3
-93.615416855854,42.0268902214049,2020/04/10 13:12:00+00,4
-93.6257114643438,42.0345531873744,2020/05/11 15:28:00+00,5
-93.6138178347143,42.0289342683817,2020/04/02 16:22:00+00,4
-93.6138577641547,42.0305732499143,2020/04/07 13:35:00+00,4
-93.6205164839081,42.0457224915475,2020/05/05 17:04:00+00,5
-93.6446404360605,42.0295488670954,2020/03/14 01:31:00+00,3
-93.6247272815721,42.022877032361,2020/02/28 15:58:00+00,2
-93.6202091945037,42.0228204750522,2020/05/01 19:05:00+00,5
-93.6138178347143,42.0289342683817,2020/05/26 17:07:00+00,5
-93.6443308195766,42.0156354519723,2020/01/23 09:26:00+00,1
-93.6256715186851,42.0292485407732,2020/01/23 12:42:00+00,1
-93.6588704703983,41.9967381376544,2020/01/24 07:03:00+00,1
-93.6400358984435,42.0774983529865,2020/01/24 07:40:00+00,1
-93.6394727938619,42.0020896818322,2020/01/24 12:12:00+00,1
-93.6202484945453,42.0243784001294,2020/01/24 17:06:00+00,1
-93.6322839239027,42.0162968784527,2020/01/24 17:03:00+00,1
-93.6078794263977,42.0345319289519,2020/01/24 17:17:00+00,1
-93.6182081313391,42.0344587484874,2020/01/24 17:11:00+00,1
-93.6376161418068,41.9975426659307,2020/01/24 17:46:00+00,1
-93.610401815606,42.0241609894909,2020/01/24 18:17:00+00,1
-93.6413254641629,42.0086181370945,2020/01/24 18:40:00+00,1
-93.6715577009006,42.0229008023884,2020/01/24 18:25:00+00,1
-93.6154725526915,42.0289073942049,2020/01/22 06:56:00+00,1
-93.6467221320936,42.0227822321687,2020/01/24 18:38:00+00,1
-93.6467221320936,42.0227822321687,2020/01/24 18:16:00+00,1
-93.6171207954091,42.0344555933492,2020/01/27 07:52:00+00,1
-93.6202091945037,42.0228204750522,2020/01/27 11:29:00+00,1
-93.6787034358324,42.0190219739001,2020/01/28 11:46:00+00,1
-93.6335744209639,42.0112460734642,2020/01/29 09:10:00+00,1
-93.6517561556597,42.0201328456036,2020/01/29 11:50:00+00,1
-93.6100382896875,42.0063478879172,2020/01/30 11:50:00+00,1
-93.6138416983614,42.0301590338279,2020/02/01 10:51:00+00,2
-93.6203875263496,42.0337084514206,2020/02/01 17:48:00+00,2
-93.6444409199343,42.01218531167,2020/01/24 17:15:00+00,1
-93.6103189602655,42.0154970977928,2020/01/26 13:38:00+00,1
-93.6103329316863,42.0156951684631,2020/04/03 11:59:00+00,4
-93.6335540224647,42.0116244628879,2020/04/03 12:04:00+00,4
-93.6379666401808,42.0555700293874,2020/04/06 12:18:00+00,4
-93.6100939630802,42.0083830840517,2020/01/24 13:40:00+00,1
-93.6227880817709,42.0246798787845,2020/01/18 08:15:00+00,1
-93.6103818979264,42.0233414969668,2020/01/20 17:30:00+00,1
-93.6542650543255,42.0233339181642,2020/01/22 17:15:00+00,1
-93.6570395953145,42.0253265338271,2020/01/23 07:37:00+00,1
-93.6071530230618,42.0280240272047,2020/02/03 16:05:00+00,2
-93.6768426667189,42.0087024150725,2020/02/03 18:24:00+00,2
-93.6447626356443,42.0356636324246,2020/05/16 12:46:00+00,5
-93.6100602602251,42.0073835304584,2020/05/17 12:47:00+00,5
-93.6455467652354,42.0092789757707,2020/05/19 14:08:00+00,5
-93.6205164839081,42.0457224915475,2020/05/20 12:47:00+00,5
-93.5815654554806,42.0344070852829,2020/06/08 08:00:00+00,6
-93.6786540504706,42.0121052153384,2020/05/15 17:28:00+00,5
-93.5815659481234,42.0344611221745,2020/01/24 18:30:00+00,1
-93.6325236836326,42.0197720978417,2020/01/17 19:15:00+00,1
-93.6252664162075,42.0248915691705,2020/01/17 22:23:00+00,1
-93.6454227326458,42.0495570145395,2020/01/15 06:40:00+00,1
-93.6722062584446,42.0110803791833,2020/01/15 09:05:00+00,1
-93.6584673882043,42.0232198217565,2020/01/15 10:53:00+00,1
-93.6591509220213,42.0227385503407,2020/01/15 20:49:00+00,1
